"","GOID","cluster","ChangCTLvsMDD_ACC_Female","ChangCTLvsMDD_ACC_Male","ChangCTLvsMDD_DLPFC_Female","ChangCTLvsMDD_DLPFC_Male","Female.Anterior.Insula","Female.BA8.9","Female.BA11","Female.BA25","Female.Nac","Female.Subic","Male.Anterior.Insula","Male.BA8.9","Male.BA11","Male.BA25","Male.Nac","Male.Subic","female_ancg","female_dlpfc","female_nacc","male_ancg","male_dlpfc","male_nacc","ClusterTheme","UserTheme","pVal","TERM"
"4653","GO:0072001",55,3.110125182,3.780000128,2.696314539,2.239674976,2.025713201,3.614881002,0,2.64096939,0,2.122713496,1.319005378,0,2.791462829,2.395888136,1.62295551,0,2.695724627,0,2.509565324,7.57921233,5.628898025,5.433105969,"mature structure","mature structure",1.0286954091169e-24,"renal system development"
"4654","GO:0072006",190,0,2.131384711,2.178854099,2.151811176,2.61418598,1.602193704,0,0,0,2.514091745,0,0,0,0,1.91757867,0,2.50336392,0,3.038380513,4.230204787,3.847216327,3.73811554,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"nephron development"
"4655","GO:0072009",94,1.701665697,0,1.809840673,0,2.023761881,0,0,0,0,0,0,0,0,0,0,0,2.138617286,0,1.35638594,2.192762274,2.190110108,2.856696676,"specific outcome","mature structure",0.560258831619673,"nephron epithelium development"
"4656","GO:0072010",20,0,1.378851727,0,1.386718776,0,0,0,0,1.848788225,0,0,0,0,0,0,0,0,0,0,2.116529771,1.473527925,0,"epithelial cell","epithelial cell",0.00428306176717297,"glomerular epithelium development"
"4657","GO:0072012",94,0,1.577195967,0,1.585260903,0,1.932039714,0,0,0,2.031516858,0,0,0,0,0,0,0,0,0,3.602253251,1.674119361,1.644292314,"specific outcome","mature structure",0.560258831619673,"glomerulus vasculature development"
"4658","GO:0072015",20,0,1.993200633,0,0,0,0,0,0,2.484510683,0,0,0,0,0,0,0,0,0,0,3.078470386,0,0,"epithelial cell","epithelial cell",0.00428306176717297,"glomerular visceral epithelial cell development"
"4659","GO:0072028",135,0,0,0,0,1.480673672,0,0,0,0,0,0,0,0,0,0,0,1.859629865,0,1.693424205,0,1.380137701,2.919478109,"anatomical structures","anatomical structures",1.54767380464668e-05,"nephron morphogenesis"
"4660","GO:0072044",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544039672,0,0,"mature structure","mature structure",1.0286954091169e-24,"collecting duct development"
"4661","GO:0072070",165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411718963,0,0,0,"distinct developmental","sexual characteristics",0.540819039273436,"loop of Henle development"
"4662","GO:0072073",20,3.781935319,3.544208625,3.318635275,0,1.746740653,0,0,0,0,0,0,0,0,1.543702553,0,0,3.36354406,0,0,3.570853197,3.898030839,2.338005796,"epithelial cell","epithelial cell",0.00428306176717297,"kidney epithelium development"
"4663","GO:0072074",94,0,0,0,0,0,1.932039714,0,0,0,0,0,0,0,0,0,0,2.02671361,0,0,1.395714725,0,1.644292314,"specific outcome","mature structure",0.560258831619673,"kidney mesenchyme development"
"4664","GO:0072075",94,0,0,0,0,0,2.147216627,0,0,0,0,0,0,0,0,0,0,2.243022332,0,0,1.601112848,0,1.855068568,"specific outcome","mature structure",0.560258831619673,"metanephric mesenchyme development"
"4665","GO:0072077",135,0,0,1.36819058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"anatomical structures","anatomical structures",1.54767380464668e-05,"renal vesicle morphogenesis"
"4666","GO:0072078",135,0,0,0,0,1.520951275,0,0,0,0,0,0,0,0,0,0,0,1.918734889,0,1.734611466,0,1.435184012,3.019075012,"anatomical structures","anatomical structures",1.54767380464668e-05,"nephron tubule morphogenesis"
"4667","GO:0072079",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772467769,0,"specific outcome","mature structure",0.560258831619673,"nephron tubule formation"
"4668","GO:0072080",190,0,0,0,0,1.349828906,0,0,0,0,0,0,0,0,0,0,0,2.534049803,0,1.559260508,1.400913898,0,2.598523667,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"nephron tubule development"
"4669","GO:0072087",94,0,0,1.303594325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.560258831619673,"renal vesicle development"
"4670","GO:0072088",135,0,0,0,0,1.493851767,0,0,0,0,0,0,0,0,0,0,0,1.878953707,0,1.706905307,0,1.398110319,2.952024132,"anatomical structures","anatomical structures",1.54767380464668e-05,"nephron epithelium morphogenesis"
"4671","GO:0072089",123,1.31496815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.431304146,1.582447895,"cell population","stem cell",0.000285588397490364,"stem cell proliferation"
"4672","GO:0072091",284,1.632124934,1.863274874,4.10681694,0,0,0,0,0,0,0,1.38395005,3.137574305,2.752052814,2.937350442,0,0,0,0,0,3.808892998,3.776189423,4.65770367,"cell death","cell aging",3.99181856379972e-15,"regulation of stem cell proliferation"
"4673","GO:0072111",123,0,2.076285127,0,0,3.023017687,4.056825969,0,0,0,2.544396612,0,0,0,0,0,0,0,0,0,0,0,3.606364413,"cell population","stem cell",0.000285588397490364,"cell proliferation involved in kidney development"
"4674","GO:0072112",20,1.404003163,1.532918083,0,1.540943238,0,0,0,0,2.009923907,0,0,0,0,0,0,0,0,0,0,2.355577108,1.629389858,0,"epithelial cell","epithelial cell",0.00428306176717297,"glomerular visceral epithelial cell differentiation"
"4675","GO:0072124",385,0,3.500324912,0,3.513094619,1.339638599,0,0,0,0,2.544396612,1.314635585,0,0,0,0,0,0,0,0,1.886564955,0,0,"mesenchymal cell","cell apoptotic",0.000123190591486199,"regulation of glomerular mesangial cell proliferation"
"4676","GO:0072132",298,0,1.467987592,0,2.275220971,2.781966916,0,0,0,2.136848455,0,0,0,0,1.445801449,0,0,3.123412675,0,0,0,0,5.428432108,"anatomical structures","anatomical structures",0.00566412505796602,"mesenchyme morphogenesis"
"4677","GO:0072148",276,0,0,0,1.794915048,0,0,0,0,0,0,0,0,0,1.333459546,0,0,0,0,0,0,0,0,"differentiating autonomously","developmental fate",0.999093245456782,"epithelial cell fate commitment"
"4678","GO:0072163",20,3.591836962,3.160590896,2.303458197,0,1.318006996,0,0,0,0,0,0,1.308020052,0,1.404208695,0,0,3.41807883,0,0,2.65529295,3.43470656,3.350068045,"epithelial cell","epithelial cell",0.00428306176717297,"mesonephric epithelium development"
"4679","GO:0072164",94,3.591836962,3.160590896,2.303458197,0,1.318006996,0,0,0,0,0,0,1.308020052,0,1.404208695,0,0,3.41807883,0,0,2.65529295,3.43470656,3.350068045,"specific outcome","mature structure",0.560258831619673,"mesonephric tubule development"
"4680","GO:0072170",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.491114633,0,0,"specific outcome","mature structure",0.560258831619673,"metanephric tubule development"
"4681","GO:0072171",135,1.337188289,0,0,0,1.673881605,0,0,0,0,0,0,0,0,0,0,0,2.144269347,0,0,0,1.647081241,3.400494293,"anatomical structures","anatomical structures",1.54767380464668e-05,"mesonephric tubule morphogenesis"
"4682","GO:0072173",135,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610834755,0,0,0,0,1.452346454,0,0,0,"anatomical structures","anatomical structures",1.54767380464668e-05,"metanephric tubule morphogenesis"
"4683","GO:0072175",20,3.726563677,0,2.178854099,0,0,0,0,0,1.813297718,0,0,0,0,3.675451286,0,0,1.762922645,0,0,2.850948618,3.083230957,1.682296068,"epithelial cell","epithelial cell",0.00428306176717297,"epithelial tube formation"
"4684","GO:0072176",190,0,0,1.303594325,0,0,0,0,0,0,0,0,0,0,1.393316391,0,0,0,0,0,0,0,0,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"nephric duct development"
"4685","GO:0072178",135,0,0,1.518553728,0,0,0,0,0,0,0,0,0,0,0,0,1.343955856,0,0,0,0,0,0,"anatomical structures","anatomical structures",1.54767380464668e-05,"nephric duct morphogenesis"
"4686","GO:0072182",385,0,0,1.303594325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340697389,0,0,0,"mesenchymal cell","cell apoptotic",0.000123190591486199,"regulation of nephron tubule epithelial cell differentiation"
"4687","GO:0072189",190,1.493998638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"ureter development"
"4688","GO:0072202",397,0,0,1.886129308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cell acquires","cell acquires",2.01477093379316e-07,"cell differentiation involved in metanephros development"
"4689","GO:0072207",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352453378,0,0,"epithelial cell","epithelial cell",0.00428306176717297,"metanephric epithelium development"
"4690","GO:0072210",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548421526,0,0,1.720359941,0,0,"specific outcome","mature structure",0.560258831619673,"metanephric nephron development"
"4691","GO:0072215",95,0,2.568281339,0,0,2.410689966,3.108567619,0,0,0,0,0,0,1.966415769,0,0,0,0,0,2.636036555,0,0,1.557642381,"mature structure","dendritic spine",2.85122573431324e-09,"regulation of metanephros development"
"4692","GO:0072216",95,0,1.849585593,0,0,2.7881045,2.211540223,0,0,0,0,0,0,0,0,0,0,0,0,1.340697389,0,0,1.918286683,"mature structure","dendritic spine",2.85122573431324e-09,"positive regulation of metanephros development"
"4693","GO:0072234",94,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333459546,0,0,0,0,1.309276606,1.601112848,0,0,"specific outcome","mature structure",0.560258831619673,"metanephric nephron tubule development"
"4694","GO:0072243",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.491114633,0,0,"specific outcome","mature structure",0.560258831619673,"metanephric nephron epithelium development"
"4695","GO:0072273",135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.896175437,0,0,0,1.547305572,0,"anatomical structures","anatomical structures",1.54767380464668e-05,"metanephric nephron morphogenesis"
"4696","GO:0072283",135,0,0,1.439397574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"anatomical structures","anatomical structures",1.54767380464668e-05,"metanephric renal vesicle morphogenesis"
"4697","GO:0072310",20,0,1.918080242,0,0,0,0,0,0,2.40759029,0,0,0,0,0,0,0,0,0,0,2.959293107,0,0,"epithelial cell","epithelial cell",0.00428306176717297,"glomerular epithelial cell development"
"4698","GO:0072311",397,1.362966219,1.491182485,0,1.49916796,0,0,0,0,1.966415769,0,0,0,0,0,0,0,0,0,0,2.290715834,1.587203728,0,"cell acquires","cell acquires",2.01477093379316e-07,"glomerular epithelial cell differentiation"
"4699","GO:0072330",196,0,0,1.985817071,0,0,0,3.862748235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"compounds terpenoids","organic acid",0.999999960216801,"monocarboxylic acid biosynthetic process"
"4700","GO:0072331",172,0,2.889974461,5.387334095,0,0,0,1.470483589,0,0,0,0,0,0,0,0,0,1.824242405,4.54128858,2.085908584,5.16689327,2.470428616,2.392586793,"molecular signals","molecular signals",0.0113433779045458,"signal transduction by p53 class mediator"
"4701","GO:0072332",348,0,1.490407313,2.628284549,0,0,0,0,0,0,0,0,0,0,2.134393791,0,0,0,0,1.873489525,2.754712995,3.431304146,2.418956991,"apoptotic signaling","NA NA",9.16639907856689e-15,"intrinsic apoptotic signaling pathway by p53 class mediator"
"4702","GO:0072337",316,1.724573085,0,0,1.923280273,0,2.429516688,0,0,0,0,0,0,0,0,0,0,0,0,0,1.650144246,0,0,"directed movement","directed movement",0.0236343597743778,"modified amino acid transport"
"4703","GO:0072348",316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025459812,0,0,1.83351762,2.352357078,0,"directed movement","directed movement",0.0236343597743778,"sulfur compound transport"
"4704","GO:0072349",82,0,0,0,1.386718776,0,1.72665762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"amino acids","solute's concentration",0.531787790194758,"modified amino acid transmembrane transporter activity"
"4705","GO:0072378",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377732936,"blood brain \ brain barrier","activation cascade \ blood brain \ blood circulation \ brain barrier \ e.g macromolecules \ ensuring specific \ includes numerous \ negative regulatory \ numerous positive \ physical damage \ regulatory events \ specific regulated \ substances e.g \ vessel leading",0.956531180938717,"blood coagulation, fibrin clot formation"
"4706","GO:0072384",197,0,0,1.733100275,1.67066955,0,0,1.345370711,0,0,0,0,0,0,1.955623547,0,0,2.469885652,0,0,0,0,0,"motor proteins","motor proteins",5.50451982335999e-06,"organelle transport along microtubule"
"4707","GO:0072395",49,0,0,3.011729976,0,0,0,1.374505466,0,0,0,0,0,0,0,0,0,2.5123255,4.428360022,1.548189464,2.008725479,0,0,"signal contributing","transduction process",0.601875539189252,"signal transduction involved in cell cycle checkpoint"
"4708","GO:0072401",49,0,0,3.133490344,0,0,0,1.420097734,0,0,0,0,0,0,0,0,0,2.578555822,4.516835175,1.581916473,2.083811059,0,0,"signal contributing","transduction process",0.601875539189252,"signal transduction involved in DNA integrity checkpoint"
"4709","GO:0072413",323,0,0,2.25830577,0,0,0,1.629431277,0,0,0,0,0,0,0,0,0,1.918734889,4.917405493,1.734611466,2.430561073,0,0,"cell cycle","cell cycle",1.70583210456018e-09,"signal transduction involved in mitotic cell cycle checkpoint"
"4710","GO:0072422",49,0,0,3.133490344,0,0,0,1.420097734,0,0,0,0,0,0,0,0,0,2.578555822,4.516835175,1.581916473,2.083811059,0,0,"signal contributing","transduction process",0.601875539189252,"signal transduction involved in DNA damage checkpoint"
"4711","GO:0072425",49,0,0,1.36819058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"signal contributing","transduction process",0.601875539189252,"signal transduction involved in G2 DNA damage checkpoint"
"4712","GO:0072431",323,0,0,2.333726217,0,0,0,1.669346229,0,0,0,0,0,0,0,0,0,1.96011784,4.992884186,1.763368266,2.497029731,0,0,"cell cycle","cell cycle",1.70583210456018e-09,"signal transduction involved in mitotic G1 DNA damage checkpoint"
"4713","GO:0072488",229,1.404003163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"inorganic cations","inorganic cations",0.165443835440467,"ammonium transmembrane transport"
"4714","GO:0072498",177,0,0,0,1.794915048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601112848,0,0,"process occurring","process occurring",0.0944731040646779,"embryonic skeletal joint development"
"4715","GO:0072503",200,5.075361818,5.647177859,5.770367292,1.569995405,0,0,0,0,0,0,0,0,0,1.993865381,0,0,4.016024674,0,2.928429634,3.274563264,5.879050073,3.020818879,"internal steady","internal steady",6.5577385571429e-15,"cellular divalent inorganic cation homeostasis"
"4716","GO:0072505",200,0,1.786689975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"internal steady","internal steady",6.5577385571429e-15,"divalent inorganic anion homeostasis"
"4717","GO:0072506",200,0,1.786689975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"internal steady","internal steady",6.5577385571429e-15,"trivalent inorganic anion homeostasis"
"4718","GO:0072507",200,4.769435861,5.340135056,5.793164598,2.131121184,0,1.502780431,0,0,0,0,0,0,0,2.712699112,0,0,3.820774259,0,2.815361847,3.45044521,5.57868119,3.275923176,"internal steady","internal steady",6.5577385571429e-15,"divalent inorganic cation homeostasis"
"4719","GO:0072511",229,0,4.189545968,3.322206944,0,0,0,0,0,0,0,0,1.414329038,0,2.241053374,0,0,2.590538234,0,0,1.478378788,0,0,"inorganic cations","inorganic cations",0.165443835440467,"divalent inorganic cation transport"
"4720","GO:0072512",229,0,1.843896844,3.351214071,0,0,1.364126555,5.710661058,0,1.481620681,0,0,2.149822027,0,3.616141933,0,0,1.453791208,0,0,4.416756404,1.983579579,2.917326279,"inorganic cations","inorganic cations",0.165443835440467,"trivalent inorganic cation transport"
"4721","GO:0072520",94,1.784219635,0,1.36819058,0,0,0,0,0,0,0,0,0,2.40759029,1.458761432,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.560258831619673,"seminiferous tubule development"
"4722","GO:0072521",248,0,0,1.876770274,0,0,0,3.060630608,0,0,0,0,0,0,1.594563352,0,0,0,0,0,0,0,4.490043356,"individual cells","fatty acid",0.0194872045260805,"purine-containing compound metabolic process"
"4723","GO:0072522",14,1.630623602,0,2.244815152,1.560581621,0,0,3.430848985,1.322358304,0,0,0,1.573238369,0,1.817702749,0,0,0,0,0,0,0,5.443922289,"sugar esterified","sugar esterified",0.000113454824657885,"purine-containing compound biosynthetic process"
"4724","GO:0072524",103,0,0,1.688270703,0,0,0,2.030977491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aromatic hydrocarbon","fatty acids",0.999999208338876,"pyridine-containing compound metabolic process"
"4725","GO:0072525",196,1.451835917,0,2.972607284,0,1.328452478,0,2.105331679,0,1.677081076,0,0,0,0,0,1.45752269,0,0,0,0,0,0,0,"compounds terpenoids","organic acid",0.999999960216801,"pyridine-containing compound biosynthetic process"
"4726","GO:0072528",196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.742267699,0,0,0,0,0,1.556465803,0,"compounds terpenoids","organic acid",0.999999960216801,"pyrimidine-containing compound biosynthetic process"
"4727","GO:0072538",319,1.858625695,1.993200633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804520612,0,0,"immune response","immune response",0.0321491989251323,"T-helper 17 type immune response"
"4728","GO:0072539",326,1.940993924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"positive alpha","mitogen cytokine",0.00748617803883814,"T-helper 17 cell differentiation"
"4729","GO:0072542",236,0,0,1.303594325,0,0,0,0,0,0,0,0,2.065827348,0,1.393316391,0,0,0,0,0,4.202986241,3.288351405,0,"nonterminal peptide","substrate molecule",0.00324090644509309,"protein phosphatase activator activity"
"4730","GO:0072562",15,1.479447949,0,0,0,0,0,0,0,3.833131358,0,0,0,0,0,0,0,0,0,0,0,4.067375644,0,"bilayer surrounding","bilayer surrounding",0.000559438705325896,"blood microparticle"
"4731","GO:0072583",76,0,0,2.030108401,0,0,0,0,0,0,0,0,2.374118998,0,3.092658945,0,0,1.600790183,0,0,0,0,0,"apoptotic process","apoptotic process",0.071241974646006,"clathrin-dependent endocytosis"
"4732","GO:0072593",308,0,0,1.829192376,0,0,0,0,1.406770173,0,0,0,1.434962058,0,3.239543006,0,0,0,0,0,0,0,1.768589802,"include transport","include transport \ toxic substance",0.532845264339815,"reactive oxygen species metabolic process"
"4733","GO:0072594",320,0,0,1.646817067,0,0,0,4.834354093,0,0,0,0,2.470598977,0,3.17672628,0,0,0,0,0,2.42133098,0,3.268493041,"specific location","specific location",9.00084739193889e-05,"establishment of protein localization to organelle"
